"sku";"categories";"enabled";"family";"parent";"groups";"ACTIVE_INGREDIENT";"ATC_CODE";"BRAND_NAME";"BRAND_OWNER_GLN";"BRAND_OWNER_LOCATION";"BRAND_OWNER_NAME";"COUNTRY_OF_ORIGIN";"COUNTRY_REGULATORY_CODE";"DEPTH_MEASURE";"DEPTH_MEASURE-unit";"DOSAGE_FORM";"FREQUENCY";"GPC_CODE";"GROSS_WEIGHT_MEASURE";"GROSS_WEIGHT_MEASURE-unit";"GTIN";"GTIN_UNIT_LEVEL";"HEIGHT_MEASURE";"HEIGHT_MEASURE-unit";"ITEM_DESCRIPTION";"L3";"LABELING";"MANUFACTURER_GLN";"MANUFACTURER_LOCATION";"MANUFACTURER_NAME";"MANUFACTURER_PART_NUM";"MANU_SHORT";"MAX_TEMPERATURE_MEASURE";"MAX_TEMPERATURE_MEASURE-unit";"MIN_TEMPERATURE_MEASURE";"MIN_TEMPERATURE_MEASURE-unit";"NET_CONTENT";"NET_CONTENT_UOM";"PACK-groups";"PACK-products";"PACK-product_models";"ParentID";"price_reference-EUR";"price_reference-USD";"PRODUCT_DESCRIPTION";"ROUTE_OF_ADMINISTRATION";"SHELF_LIFE_DAYS";"SOURCEITEMID";"SOURCE_OF_DATA";"STORAGE_INSTRUCTIONS";"STRENGTH";"SUBSTITUTION-groups";"SUBSTITUTION-products";"SUBSTITUTION-product_models";"TRADE_ITEM_UNIT_DESCRIPTOR";"UNSPSC_CODE";"UPSELL-groups";"UPSELL-products";"UPSELL-product_models";"VOLUME_MEASURE";"VOLUME_MEASURE-unit";"WIDTH_MEASURE";"WIDTH_MEASURE-unit";"X_SELL-groups";"X_SELL-products";"X_SELL-product_models"
"100026";"GHSC_PSM,Injeflex_Ind__e_Com__de_Dispositivos_e_Produtos_Medicos_Ltda_,L5_IUD_TCU,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"6000";"";"Copper";"";"Optima";"";"";"";"BR";"";"";"";"";"";"10000464";"";"";"";"";"";"";"Copper TCu380A Intrauterine Device, 1 Each [Injeflex] [Optima]";"Copper_bearing_Intrauterine_Devices";"_UNKNOWN";"";"Rua Cipriano Barata, 575, Sao Paulo, Brazil";"Injeflex_Ind__e_Com__de_Dispositivos_e_Produtos_Medicos_Ltda_";"";"Injeflex Ind. e Com. de Dispositivos e Produtos Medicos Ltda.";"";"";"";"";"1";"Piece";"";"";"";"6000";"";"0.32";"TCu380A Intrauterine Device";"Vaginal";"2555";"100124TYR01S08S";"GHSC_PSM";"";"";"";"";"";"";"42143103";"";"";"";"";"";"";"";"";"";""
"100027";"GHSC_PSM,Injeflex_Ind__e_Com__de_Dispositivos_e_Produtos_Medicos_Ltda_,L5_IUD_TCU,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"6000";"";"Copper";"";"Optima";"";"";"";"BR";"";"";"";"";"";"10000464";"";"";"";"";"";"";"Copper TCu380A Intrauterine Device, 1 Each [Injeflex] [Optima]";"Copper_bearing_Intrauterine_Devices";"ENG";"";"Rua Cipriano Barata, 575, Sao Paulo, Brazil";"Injeflex_Ind__e_Com__de_Dispositivos_e_Produtos_Medicos_Ltda_";"";"Injeflex Ind. e Com. de Dispositivos e Produtos Medicos Ltda.";"";"";"";"";"1";"Piece";"";"";"";"6000";"";"0.32";"TCu380A Intrauterine Device";"Vaginal";"2555";"100124TYR01S08T";"GHSC_PSM";"";"";"";"";"";"";"42143103";"";"";"";"";"";"";"";"";"";""
"100028";"GHSC_PSM,L5_IUD_TCU,Products_and_Trade_Items,SMB_Corporation_of_India";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"6000";"";"Copper";"";"";"";"";"";"IN";"";"";"";"";"";"10000464";"";"";"28906028600016";"28906028600016";"";"";"Copper TCu380A Intrauterine Device, 1 Each [SMB Corporation]";"Copper_bearing_Intrauterine_Devices";"ENG";"";"Prem Industrial Estate, Subhash Road, Jogeshwari East, Mumbai, India 400 060";"SMB_Corporation_of_India";"";"SMB Corporation of India";"";"";"";"";"1";"Piece";"";"";"";"6000";"";"0.32";"TCu380A Intrauterine Device";"Vaginal";"2555";"100124TYR01S1EC";"GHSC_PSM";"";"";"";"";"";"";"42143103";"";"";"";"";"";"";"";"";"";""
"100029";"L5_IUD_TCU,Pregna_International_Ltd_,Products_and_Trade_Items,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"6000";"";"Copper";"";"Pregna T Cu 380A";"";"";"";"IN";"";"";"";"";"";"10000464";"";"";"";"";"";"";"TCu380A IUD, sealed in polymer pouch, terminally sterilized.";"Copper_bearing_Intrauterine_Devices";"_UNKNOWN";"";"13 Suryoday Estate, 136 Tardeo Road, Mumbai, India";"Pregna_International_Ltd_";"";"Pregna International Ltd.";"";"";"";"";"1";"Piece";"";"";"";"6000";"";"0.32";"TCu380A Intrauterine Device";"Vaginal";"2555";"CUT380APOLYMER";"UNFPA";"";"";"";"";"";"";"42143103";"";"";"";"";"";"";"";"";"";""
"100030";"GHSC_PSM,L5_IUD_TCU,Pregna_International_Ltd_,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"6000";"";"Copper";"";"Pregna T Cu 380A";"";"";"";"IN";"";"";"";"";"";"10000464";"";"";"28904045300032";"28904045300032";"";"";"Copper TCu380A Intrauterine Device, 300 Each [Pregna] [TCu380A]";"Copper_bearing_Intrauterine_Devices";"_UNKNOWN";"";"13 Suryoday Estate, 136 Tardeo Road, Mumbai, India";"Pregna_International_Ltd_";"";"Pregna International Ltd.";"";"";"";"";"300";"Piece";"";"";"";"6000";"";"0.32";"TCu380A Intrauterine Device";"Vaginal";"2555";"100124TYR0EQ02L";"GHSC_PSM";"";"";"";"";"";"";"42143103";"";"";"";"";"";"";"";"";"";""
"100031";"GHSC_PSM,Injeflex_Ind__e_Com__de_Dispositivos_e_Produtos_Medicos_Ltda_,L5_IUD_TCU,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"6000";"";"Copper";"";"Optima";"";"";"";"BR";"";"";"";"";"";"10000464";"";"";"";"";"";"";"Copper TCu380A Intrauterine Device, 300 Each [Injeflex] [Optima]";"Copper_bearing_Intrauterine_Devices";"ENG";"";"Rua Cipriano Barata, 575, Sao Paulo, Brazil";"Injeflex_Ind__e_Com__de_Dispositivos_e_Produtos_Medicos_Ltda_";"";"Injeflex Ind. e Com. de Dispositivos e Produtos Medicos Ltda.";"";"";"";"";"300";"Piece";"";"";"";"6000";"";"0.32";"TCu380A Intrauterine Device";"Vaginal";"2555";"100124TYR0EQ01P";"GHSC_PSM";"";"";"";"";"";"";"42143103";"";"";"";"";"";"";"";"";"";""
"100032";"GHSC_PSM,Injeflex_Ind__e_Com__de_Dispositivos_e_Produtos_Medicos_Ltda_,L5_IUD_TCU,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"6000";"";"Copper";"";"Optima";"";"";"";"BR";"";"";"";"";"";"10000464";"";"";"";"";"";"";"Copper TCu380A Intrauterine Device, 300 Each [Injeflex] [Optima]";"Copper_bearing_Intrauterine_Devices";"ENG";"";"Rua Cipriano Barata, 575, Sao Paulo, Brazil";"Injeflex_Ind__e_Com__de_Dispositivos_e_Produtos_Medicos_Ltda_";"";"Injeflex Ind. e Com. de Dispositivos e Produtos Medicos Ltda.";"";"";"";"";"300";"Piece";"";"";"";"6000";"";"0.32";"TCu380A Intrauterine Device";"Vaginal";"2555";"100124TYR0EQ08T";"GHSC_PSM";"";"";"";"";"";"";"42143103";"";"";"";"";"";"";"";"";"";""
"100033";"GHSC_PSM,L5_IUD_TCU,Products_and_Trade_Items,SMB_Corporation_of_India";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"6000";"";"Copper";"";"";"";"";"";"IN";"";"";"";"";"";"10000464";"";"";"";"";"";"";"Copper TCu380A Intrauterine Device, 300 Each [SMB Corporation]";"Copper_bearing_Intrauterine_Devices";"_UNKNOWN";"";"Prem Industrial Estate, Subhash Road, Jogeshwari East, Mumbai, India 400 060";"SMB_Corporation_of_India";"";"SMB Corporation of India";"";"";"";"";"300";"Piece";"";"";"";"6000";"";"0.32";"TCu380A Intrauterine Device";"Vaginal";"2555";"100124TYR0EQ1EC";"GHSC_PSM";"";"";"";"";"";"";"42143103";"";"";"";"";"";"";"";"";"";""
"100034";"GHSC_PSM,L5_IUD_TCU,Products_and_Trade_Items,SMB_Corporation_of_India";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"6000";"";"Copper";"";"";"";"";"";"IN";"";"";"";"";"";"10000464";"";"";"58906028600017";"58906028600017";"";"";"Copper TCu380A Intrauterine Device, 600 Each [SMB Corporation]";"Copper_bearing_Intrauterine_Devices";"_UNKNOWN";"";"Prem Industrial Estate, Subhash Road, Jogeshwari East, Mumbai, India 400 060";"SMB_Corporation_of_India";"";"SMB Corporation of India";"";"";"";"";"600";"Piece";"";"";"";"6000";"";"0.32";"TCu380A Intrauterine Device";"Vaginal";"2555";"100124TYR0GQ1EC";"GHSC_PSM";"";"";"";"";"";"";"42143103";"";"";"";"";"";"";"";"";"";""
"100035";"GHSC_PSM,Injeflex_Ind__e_Com__de_Dispositivos_e_Produtos_Medicos_Ltda_,L5_IUD_TCU,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"6000";"";"Copper";"";"Optima";"";"";"";"BR";"";"";"";"";"";"10000464";"";"";"";"";"";"";"Copper TCu380A Intrauterine Device, 300 Each [Injeflex] [Optima]";"Copper_bearing_Intrauterine_Devices";"_UNKNOWN";"";"Rua Cipriano Barata, 575, Sao Paulo, Brazil";"Injeflex_Ind__e_Com__de_Dispositivos_e_Produtos_Medicos_Ltda_";"";"Injeflex Ind. e Com. de Dispositivos e Produtos Medicos Ltda.";"";"";"";"";"300";"Piece";"";"";"";"6000";"";"0.32";"TCu380A Intrauterine Device";"Vaginal";"2555";"100124TYR0EQ08S";"GHSC_PSM";"";"";"";"";"";"";"42143103";"";"";"";"";"";"";"";"";"";""
"100064";"Cipla_Limited,L5_ORL_EOC_2TAB,Products_and_Trade_Items,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3000";"";"";"";"Pill 72";"";"";"";"IN";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 0.75 mg, tablets. 1 pack = 2 tablets.";"Emergency_Oral_Contraceptives";"_UNKNOWN";"";"Cipla House, Peninsula Business Park, Ganpatrao Kadam Marg, Lower Parel, Mumbai, India 400013";"Cipla_Limited";"";"Cipla Limited";"";"";"";"";"2";"Pack";"";"";"";"3000";"";"0.23";"Levonorgestrel 0.75 mg Tablet, 2 Tablets";"Oral_Solid";"730";"LNG_0_75MG";"UNFPA";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100065";"L5_ORL_EOC_2TAB,Laboratorios_Leon_Farma,Products_and_Trade_Items,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3000";"";"";"";"Melkidos";"";"";"";"ES";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 0.75 mg, tablets. 1 pack = 2 tablets.";"Emergency_Oral_Contraceptives";"_UNKNOWN";"";"La Vallina 1 P, Navatejera, León, Spain 24008";"Laboratorios_Leon_Farma";"";"Laboratorios Leon Farma";"";"";"";"";"2";"Pack";"";"";"";"3000";"";"0.23";"Levonorgestrel 0.75 mg Tablet, 2 Tablets";"Oral_Solid";"1095";"LNG_0_75MG";"UNFPA";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100066";"L5_ORL_EOC_2TAB,Mylan_Laboratories_Limited,Products_and_Trade_Items,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3000";"";"";"";"Revoke 72";"";"";"";"IN";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 0.75 mg, tablets. 1 pack = 2 tablets.";"Emergency_Oral_Contraceptives";"ENG";"";"Marathon Innova B2 101 1st Floor Ganpataro Kadam Marg, Lower Parel West, Mumbai, India";"Mylan_Laboratories_Limited";"";"Mylan Laboratories Limited";"";"";"";"";"2";"Pack";"";"";"";"3000";"";"0.23";"Levonorgestrel 0.75 mg Tablet, 2 Tablets";"Oral_Solid";"";"LNG_0_75MG";"UNFPA";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100067";"Cipla_Limited,GHSC_PSM,L5_ORL_EOC_2TAB,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3000";"";"";"";"Pill 72";"";"";"";"IN";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 0.75 mg Tablet, 2 Tablets [Cipla]";"Emergency_Oral_Contraceptives";"ENG";"";"[Unit VIII] L147 to L147-1, Industrial Estate, Verna Salcette, Goa, India 403 722";"Cipla_Limited";"";"Cipla Limited";"";"";"";"";"2";"Pack";"";"";"";"3000";"";"0.23";"Levonorgestrel 0.75 mg Tablet, 2 Tablets";"Oral_Solid";"";"100134AAA06H14M";"GHSC_PSM";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100068";"GHSC_PSM,Gideon_Richter,L5_ORL_EOC_2TAB,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3000";"";"";"";"Postinor 2";"";"";"";"HU";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 0.75 mg Tablet, 2 Tablets [Gideon Richter]";"Emergency_Oral_Contraceptives";"_UNKNOWN";"";"Gyomroi ut 19-21, Budapest, Hungary 1103";"Gideon_Richter";"";"Gideon Richter";"";"";"";"";"2";"Pack";"";"";"";"3000";"";"0.23";"Levonorgestrel 0.75 mg Tablet, 2 Tablets";"Oral_Solid";"1825";"100134AAA06H1DZ";"GHSC_PSM";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100069";"GHSC_PSM,L5_ORL_EOC_2TAB,Mylan_Laboratories_Limited,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3000";"";"";"";"Revoke 72";"";"";"";"IN";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 0.75 mg Tablet, 2 Tablets [Mylan] [Revoke 72]";"Emergency_Oral_Contraceptives";"ENG";"";"Plot No. 20 + 21, Pharmez, Ahmedabad, India";"Mylan_Laboratories_Limited";"";"Mylan Laboratories Limited";"";"";"";"";"2";"Pack";"";"";"";"3000";"";"0.23";"Levonorgestrel 0.75 mg Tablet, 2 Tablets";"Oral_Solid";"1095";"100134AAA06H14L";"GHSC_PSM";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100070";"Cipla_Limited,L5_ORL_EOC_1TAB,Products_and_Trade_Items,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3001";"";"";"";"i-pill";"";"";"";"IN";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 1.5 mg, tablets. 1 pack = 1 tablet.";"Emergency_Oral_Contraceptives";"_UNKNOWN";"";"Cipla House, Peninsula Business Park, Ganpatrao Kadam Marg, Lower Parel, Mumbai, India 400013";"Cipla_Limited";"";"Cipla Limited";"";"";"";"";"1";"Tablet";"";"";"";"3001";"";"0.64";"Levonorgestrel 1.5 mg Tablet, 1 Tablet";"Oral_Solid";"730";"LNG_1_5MG";"UNFPA";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100071";"L5_ORL_EOC_1TAB,Laboratorios_Leon_Farma,Products_and_Trade_Items,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3001";"";"";"";"Melkine; Etiyone";"";"";"";"ES";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 1.5 mg, tablets. 1 pack = 1 tablet.";"Emergency_Oral_Contraceptives";"_UNKNOWN";"";"La Vallina 1 P, Navatejera, León, Spain 24008";"Laboratorios_Leon_Farma";"";"Laboratorios Leon Farma";"";"";"";"";"1";"Tablet";"";"";"";"3001";"";"0.64";"Levonorgestrel 1.5 mg Tablet, 1 Tablet";"Oral_Solid";"1095";"LNG_1_5MG";"UNFPA";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100072";"L5_ORL_EOC_1TAB,Lupin,Products_and_Trade_Items,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3001";"";"";"";"Fallback Solo";"";"";"";"IN";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 1.5 mg, tablets. 1 pack = 1 tablet.";"Emergency_Oral_Contraceptives";"_UNKNOWN";"";"Laxmi Towers, B Wing, 4th Floor, Bandra Kurla Complex, Bandra East, Mumbai, India 400051";"Lupin";"";"Lupin";"";"";"";"";"1";"Tablet";"";"";"";"3001";"";"0.64";"Levonorgestrel 1.5 mg Tablet, 1 Tablet";"Oral_Solid";"730";"LNG_1_5MG";"UNFPA";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100073";"HRA_Pharma,L5_ORL_EOC_1TAB,Products_and_Trade_Items,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3001";"";"";"";"NorLevo";"";"";"";"FR";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 1.5 mg, tablets. 1 pack = 1 tablet.";"Emergency_Oral_Contraceptives";"_UNKNOWN";"";"15, rue Béranger, 75 003 Paris, France";"HRA_Pharma";"";"HRA Pharma";"";"";"";"";"1";"Tablet";"";"";"";"3001";"";"0.64";"Levonorgestrel 1.5 mg Tablet, 1 Tablet";"Oral_Solid";"730";"LNG_1_5MG";"UNFPA";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100074";"L5_ORL_EOC_1TAB,Mylan_Laboratories_Limited,Products_and_Trade_Items,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3001";"";"";"";"Revoke 1.5";"";"";"";"IN";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 1.5 mg, tablets. 1 pack = 1 tablet.";"Emergency_Oral_Contraceptives";"ENG";"";"Marathon Innova B2 101 1st Floor Ganpataro Kadam Marg, Lower Parel West, Mumbai, India";"Mylan_Laboratories_Limited";"";"Mylan Laboratories Limited";"";"";"";"";"1";"Tablet";"";"";"";"3001";"";"0.64";"Levonorgestrel 1.5 mg Tablet, 1 Tablet";"Oral_Solid";"1095";"LNG_1_5MG";"UNFPA";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100075";"Delpharm_Lille_SAS,GHSC_PSM,L5_ORL_EOC_1TAB,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3001";"";"";"";"NorLevo";"";"";"";"FR";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 1.5 mg Tablet, 1 Tablet [HRA Pharma] [NorLevo]";"Emergency_Oral_Contraceptives";"ENG";"";"Z.I De Roubaix Est, Rue des Toufflers, Lys-Lez-Lannoy, France 59452";"Delpharm_Lille_SAS";"";"Delpharm Lille SAS";"";"";"";"";"1";"Tablet";"";"";"";"3001";"";"0.64";"Levonorgestrel 1.5 mg Tablet, 1 Tablet";"Oral_Solid";"";"100135AAA06G0ON";"GHSC_PSM";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100076";"GHSC_PSM,L5_ORL_EOC_1TAB,Mylan_Laboratories_Limited,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"3001";"";"";"";"Revoke 1.5";"";"";"";"IN";"";"";"";"";"";"10000463";"";"";"";"";"";"";"Levonorgestrel 1.5 mg Tablet, 1 Tablet [Mylan] [Revoke 1.5]";"Emergency_Oral_Contraceptives";"ENG";"";"Plot No. 20 + 21, Pharmez, Ahmedabad, India";"Mylan_Laboratories_Limited";"";"Mylan Laboratories Limited";"";"";"";"";"1";"Tablet";"";"";"";"3001";"";"0.64";"Levonorgestrel 1.5 mg Tablet, 1 Tablet";"Oral_Solid";"730";"100135AAA06G14L";"GHSC_PSM";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100002";"GHSC_PSM,L5_IMP_ETO,N_V__ORGANON,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"1000";"";"Etonogestrel";"";"Implanon NXT";"";"";"";"NL";"";"";"";"";"Every 3 years";"10000463";"";"";"00366582507970";"00366582507970";"";"";"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each [MSD] [Implanon NXT]";"Implantable_Contraceptives";"ENG";"";"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands";"N_V__ORGANON";"";"N.V. Organon";"";"";"";"";"1";"Set";"";"";"";"1000";"";"8.50";"Etonogestrel 68 mg/rod, 1 Rod Implant";"Parenteral_Slow_Release";"1825";"100129GYV01S04G";"GHSC_PSM";"";"";"";"";"";"";"51352005";"";"";"";"";"";"";"";"";"";""
"100003";"GHSC_PSM,L5_IMP_ETO,N_V__ORGANON,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"1000";"";"Etonogestrel";"";"Implanon NXT";"";"";"";"NL";"";"";"";"";"Every 3 years";"10000463";"";"";"00366582507987";"00366582507987";"";"";"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each [MSD] [Implanon NXT]";"Implantable_Contraceptives";"ENG";"";"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands";"N_V__ORGANON";"";"N.V. Organon";"";"";"";"";"1";"Set";"";"";"";"1000";"";"8.50";"Etonogestrel 68 mg/rod, 1 Rod Implant";"Parenteral_Slow_Release";"1825";"100129GYV01S0AD";"GHSC_PSM";"";"";"";"";"";"";"51352005";"";"";"";"";"";"";"";"";"";""
"100004";"GHSC_PSM,L5_IMP_ETO,N_V__ORGANON,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"1000";"";"Etonogestrel";"";"Implanon NXT";"";"";"";"NL";"";"";"";"";"Every 3 years";"10000463";"";"";"00366582508014";"00366582508014";"";"";"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each [MSD] [Implanon NXT]";"Implantable_Contraceptives";"_UNKNOWN";"";"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands";"N_V__ORGANON";"";"N.V. Organon";"";"";"";"";"1";"Set";"";"";"";"1000";"";"8.50";"Etonogestrel 68 mg/rod, 1 Rod Implant";"Parenteral_Slow_Release";"1825";"100129GYV01S0AE";"GHSC_PSM";"";"";"";"";"";"";"51352005";"";"";"";"";"";"";"";"";"";""
"100005";"GHSC_PSM,L5_IMP_ETO,N_V__ORGANON,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"1000";"";"Etonogestrel";"";"Implanon NXT";"";"";"";"NL";"";"";"";"";"Every 3 years";"10000463";"";"";"";"";"";"";"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each [MSD] [Implanon NXT]";"Implantable_Contraceptives";"_UNKNOWN";"";"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands";"N_V__ORGANON";"";"N.V. Organon";"";"";"";"";"1";"Set";"";"";"";"1000";"";"8.50";"Etonogestrel 68 mg/rod, 1 Rod Implant";"Parenteral_Slow_Release";"1825";"100129GYV01S0GM";"GHSC_PSM";"";"";"";"";"";"";"51352005";"";"";"";"";"";"";"";"";"";""
"100006";"GHSC_PSM,L5_IMP_ETO,N_V__ORGANON,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"1000";"";"Etonogestrel";"";"Implanon NXT";"";"";"";"NL";"";"";"";"";"Every 3 years";"10000463";"";"";"00366582507994";"00366582507994";"";"";"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each [MSD] [Implanon NXT]";"Implantable_Contraceptives";"ENG";"";"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands";"N_V__ORGANON";"";"N.V. Organon";"";"";"";"";"1";"Set";"";"";"";"1000";"";"8.50";"Etonogestrel 68 mg/rod, 1 Rod Implant";"Parenteral_Slow_Release";"1825";"100129GYV01S14H";"GHSC_PSM";"";"";"";"";"";"";"51352005";"";"";"";"";"";"";"";"";"";""
"100008";"L5_IMP_ETO,MSD,Products_and_Trade_Items,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"1000";"";"Etonogestrel";"";"Implanon NXT";"";"";"";"NL";"";"";"";"";"Every 3 years";"10000463";"";"";"00366582508021";"00366582508021";"";"";"Etonogestrel 68mg x 1";"Implantable_Contraceptives";"_UNKNOWN";"";"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands";"MSD";"";"MSD";"";"";"";"";"1";"Set";"";"";"";"1000";"";"8.50";"Etonogestrel 68 mg/rod, 1 Rod Implant";"Parenteral_Slow_Release";"1825";"ETONOG_68MG";"UNFPA";"";"";"";"";"";"";"51352005";"";"";"";"";"";"";"";"";"";""
"100009";"L5_IMP_LEV_3YR,Products_and_Trade_Items,Shanghai_Dahua_Pharmaceutical_Co___Ltd_,UNFPA";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"1001";"";"Levonorgestrel";"";"Levoplant";"";"";"";"CN";"";"";"";"subdermal";"Every 3 years";"10000463";"";"";"";"";"";"";"Levonorgestrel 75mg x 2";"Implantable_Contraceptives";"_UNKNOWN";"";"3503 Changzheng Rd Chongming County, Shanghai, China";"Shanghai_Dahua_Pharmaceutical_Co___Ltd_";"";"Shanghai Dahua Pharmaceutical Co., Ltd.";"";"";"";"";"1";"Set";"";"";"";"1001";"";"6.90";"Levonorgestrel 75mg/rod, 2 Rod Implant, 3 Year Efficacy";"Parenteral_Slow_Release";"1460";"LNG_IMPL_75MG";"UNFPA";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
"100090";"GHSC_PSM,L5_IMP_LEV_3YR,Products_and_Trade_Items,Shanghai_Dahua_Pharmaceutical_Co___Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"1001";"";"Levonorgestrel";"";"Levoplant";"";"";"";"CN";"";"";"";"subdermal";"Every 3 years";"10000463";"";"";"";"";"";"";"Levonorgestrel 75 mg/Rod, 2 Rod Implant, 1 Each [Shanghai Dahua]";"Implantable_Contraceptives";"ENG";"";"3503 Changzheng Road, Changzheng Farm, Chongming, Shanghai, China";"Shanghai_Dahua_Pharmaceutical_Co___Ltd_";"";"Shanghai Dahua Pharmaceutical Co., Ltd.";"";"";"";"";"1";"Set";"";"";"";"1001";"";"6.90";"Levonorgestrel 75mg/rod, 2 Rod Implant, 3 Year Efficacy";"Parenteral_Slow_Release";"1460";"100130GYV01S2C7";"GHSC_PSM";"";"";"";"";"";"";"51352006";"";"";"";"";"";"";"";"";"";""
